xcoord,ycoord
116.4155594,39.8641509
116.4344005,39.8800774
116.4909528,39.8696367
116.3915846,39.8753323
116.394123,39.8754029
116.3103888,39.8860162
116.3201851,39.8886718
116.3150659,39.8879494
116.4015409,40.0011546
116.4111132,40.0014159
116.369192,40.0048949
116.3807548,40.0007772
116.3944137,39.9967236
116.4014555,39.9973571
116.4110253,39.9974824
116.3573887,39.8850768
116.358517,39.9309447
116.3586131,39.9310732
116.3621954,39.9355299
116.3929205,39.8796294
116.3043485,39.9073152
116.3041543,39.9073225
116.3041626,39.9050633
116.3043361,39.9050512
116.2961348,39.9117356
116.1052349,39.9045954
116.4513163,39.9956014
116.4434477,39.9979798
116.4507092,40.0191423
116.4609801,40.0192605
116.4607428,40.0192563
116.3570813,39.9026233
116.370954,39.9263013
116.3540098,39.9223236
116.3540106,39.9224157
116.3680709,39.9026639
116.4199056,39.9229233
116.4311258,39.9922926
116.2909005,39.9668577
116.3000288,39.9777108
116.3035069,39.978849
116.488982,39.9929865
116.4420315,39.9476178
116.46121,40.014506
116.5408589,40.0568041
116.4718197,39.9067258
116.5331839,40.0736117
116.3966311,39.8036078
116.4102805,39.8040378
116.4102937,39.8038448
116.412371,39.7977301
116.4147765,39.7857621
116.4278074,39.7765883
116.0927719,39.9571326
116.3212379,40.0802476
116.5471466,40.1455306
116.6645233,40.126657
116.4713425,39.8781268
116.4197017,39.927832
116.4258372,39.9279387
116.4258025,39.926096
116.417949,39.9922469
116.4241821,39.9970011
116.4183578,39.9973995
116.4761551,39.9326205
116.2606926,40.0192017
116.2609184,40.0192187
116.2599313,40.0214841
116.2601765,40.0215158
116.3051849,39.9744559
116.3190684,39.9749319
116.3107687,39.9795163
116.3272751,39.9797784
116.3188198,39.9796948
116.322715,40.0535313
116.3231469,40.0538646
116.3523278,40.0610988
116.2774282,39.9651747
116.3634542,39.9805208
116.3635629,39.9804723
116.411325,39.9974075
116.3526445,39.9665571
116.521078,39.8916731
116.5210323,39.892013
116.4926837,39.892051
116.4900051,39.8744067
116.346557,40.0287057
116.3680132,40.0216937
116.3309808,40.0296471
116.3409763,40.0299181
116.3238792,40.0297544
116.3170404,40.0391572
116.3271323,40.0392128
116.3272344,40.0392324
116.3053383,40.0406015
116.3021514,40.0394869
116.3019552,40.0394217
116.4494307,39.9611912
116.3830142,39.9880724
116.3852693,39.9964771
116.3857086,39.9881422
116.3743115,40.0003941
116.3807392,39.996439
116.3742116,39.9962182
116.386975,39.9966119
116.3850752,40.0006032
116.406507,39.9974419
116.42416,39.9922912
116.411374,39.9742053
116.4184234,39.9740833
116.4016811,39.9576673
116.4018035,39.9576121
116.4079775,39.9577204
116.4078671,39.9605637
116.4121684,39.9606422
116.4189076,39.9559592
116.3878702,39.9392932
116.373182,39.9753251
116.4043404,40.0314297
116.3428591,39.9996362
116.3426926,40.0063478
116.3585836,40.0000631
116.3698704,40.000257
116.3370973,39.9994548
116.3471122,39.9919422
116.3471078,39.9920342
116.3459152,40.0139949
116.3460651,40.0139356
116.3186505,39.9453142
116.3345943,39.9463794
116.2643293,40.004269
116.2611922,40.0152427
116.3172775,39.9555302
116.3682295,39.9026693
116.3683847,39.8877615
116.3729954,39.8303985
116.3582557,39.8652716
116.365288,39.8641771
116.35831,39.8639967
116.3805537,39.855963
116.3438956,39.8819254
116.4192744,39.871947
116.200853,39.9236217
116.2007917,39.926411
116.1914317,39.9263857
116.19132,39.9292319
116.3728769,39.9565656
116.2980009,39.9521849
116.2931968,39.9594126
116.2923371,39.9623004
116.2851659,39.97269
116.2916666,39.9645736
116.2825795,39.9718604
116.2904421,39.9706747
116.3111618,39.9556239
116.2785461,39.9534485
116.2785049,39.9558381
116.2786325,39.9485982
116.2747669,39.9556658
116.2747496,39.95583
116.2742571,39.9602127
116.2738029,39.9649672
116.2784343,39.9560256
116.2823377,39.9560223
116.277923,39.9603201
116.278112,39.9583354
116.2777104,39.9624728
116.2826618,39.9632221
116.3285554,39.9605354
116.2970573,39.9588476
116.3330826,39.9664472
116.3551539,39.9565525
116.3519675,39.9565594
116.3130008,39.971244
116.3192386,39.9714966
116.3733241,39.9565663
116.3650629,39.954107
116.3691557,39.9565026
116.3547674,39.9637401
116.3881248,39.9716227
116.3816404,39.9787663
116.3753834,39.9753256
116.4012072,39.9740001
116.3957944,39.9738367
116.4113233,39.9757046
116.4183517,39.9757801
116.433043,39.8444574
116.4327505,39.852725
116.4326287,39.8526768
116.4154275,39.8444752
116.3957158,39.8530982
116.3940897,39.8530877
116.394668,39.8355309
116.3950346,39.8353776
116.3910146,39.8363746
116.3040944,39.8567099
116.2879515,39.8562085
116.2883032,39.8646656
116.289084,39.8773391
116.2880918,39.8650137
116.288505,39.8675599
116.2883148,39.867565
116.2733633,39.8718452
116.288938,39.8772998
116.2777226,39.8737739
116.2820369,39.8752992
116.2890516,39.8786707
116.2889371,39.8786273
116.2586494,39.8796187
116.2698176,39.8791237
116.2584876,39.8795562
116.2584416,39.871
116.2586008,39.871
116.2468511,39.8883882
116.2468146,39.9026906
116.247018,39.9025867
116.2265776,39.9156694
116.2231221,39.9183921
116.1805028,39.9165738
116.2220976,39.9233899
116.2467839,39.920663
116.2468048,39.9244257
116.1928362,39.9061885
116.336336,39.8964873
116.3365204,39.9017785
116.3432311,39.89959
116.3465941,39.8998865
116.3044095,39.9310227
116.3136888,39.9310056
116.3648366,40.0355185
116.3308768,40.0572687
116.3366816,40.0583416
116.3405859,40.0632929
116.326232,40.084173
116.3378797,40.0821848
116.3432471,40.0823484
116.3429626,40.0853332
116.3376166,40.0851888
116.3595735,40.0858839
116.4063498,40.087733
116.4240041,40.0393195
116.4222516,40.0780939
116.4222332,40.0727204
116.4150586,40.0727156
116.3582718,40.0594478
116.3632639,40.0597587
116.3038831,39.93113
116.3038825,39.9310211
116.3028794,39.9556228
116.3044086,39.931128
116.3045253,39.907716
116.3045808,39.9046481
116.3442342,39.8862163
116.3444249,39.8879082
116.3470482,39.8879118
116.3442549,39.8763212
116.3581804,39.8675041
116.3680792,39.8686669
116.3506631,39.9124409
116.3498967,39.9310648
116.353464,39.9106731
116.3571656,39.8922023
116.3575275,39.8787945
116.3362394,39.8979669
116.4143604,39.9820285
116.242139,39.9579364
116.2402454,39.9719172
116.2413453,39.9663891
116.2773223,39.9062716
116.2788577,39.9227463
116.2822087,39.9226923
116.2822549,39.9231258
116.2825599,39.9260418
116.2788071,39.9265459
116.278829,39.930891
116.2695385,39.9270257
116.2329735,39.9283754
116.232144,39.9188437
116.239242,39.906232
116.2467755,39.9163885
116.2470063,39.9163882
116.2586639,39.9164919
116.2469999,39.9282403
116.2467884,39.9282351
116.2006577,39.9325179
116.1959494,39.9325976
116.1937143,39.9332898
116.1862462,39.9279211
116.1855323,39.9466514
116.1851322,39.9398034
116.2006901,39.9429243
116.2423201,39.9281893
116.242392,39.9261023
116.2627148,39.9456347
116.0929835,39.9556219
116.1056847,39.9346295
116.1058672,39.9346521
116.1058051,39.9347916
116.2636098,40.1209709
116.1343881,40.1398992
116.1490545,39.7497144
116.159981,39.7648699
116.1597869,39.7649423
116.1489265,39.7498219
116.2675934,39.7688411
116.5630317,39.7373724
116.5644213,39.729091
116.5509827,39.7457051
116.4617952,39.720013
116.4726746,39.7086895
116.3266129,39.7263393
116.3870829,39.9671585
116.3854382,39.9671077
116.3923047,39.9674232
116.3928927,39.9672996
116.3931908,39.9671612
116.3940082,39.9670649
116.4186353,39.9681223
116.407571,39.9677137
116.4081265,39.9676073
116.4198543,39.9679148
116.4339535,39.9659085
116.4002726,39.9184813
116.4005044,39.9082113
116.4327854,39.8963839
116.3837152,39.8848969
116.3682995,39.877144
116.4225539,39.9395997
116.4713782,39.874788
116.2822338,39.8317456
116.4888401,39.9068949
116.4898659,39.9143471
116.4898988,39.9144193
116.4977826,39.86966
116.2692432,39.9164194
116.2813692,39.8349606
116.2850467,39.8305791
116.2804226,39.8394171
116.2860448,39.8319219
116.2838772,39.8352089
116.2842487,39.8294877
116.282294,39.8313945
116.2838728,39.823713
116.283756,39.8262178
116.2454441,39.8467443
116.2453358,39.8502492
116.2798624,39.8393203
116.2920882,39.8413411
116.3070578,39.8295341
116.3070624,39.8290467
116.3078506,39.7877942
116.3076559,39.7876697
116.2726685,39.871564
116.2807499,39.8350395
116.2807873,39.8348572
116.2771417,39.8579398
116.2774061,39.8604452
116.2942328,39.8566168
116.2980169,39.8566591
116.311149,39.8566973
116.3256234,39.8666062
116.3103407,39.8875386
116.2967248,39.8884717
116.2784164,39.885222
116.2931298,39.8853802
116.2967161,39.8852567
116.2586053,39.8959338
116.2587274,39.927812
116.2586352,39.9062653
116.2685986,39.9164337
116.2104556,39.9544489
116.4356746,40.0309209
116.2844921,39.8130535
116.2872304,39.8068178
116.2873202,39.8068844
116.2046892,39.9025793
116.2005739,39.9155363
116.1925259,39.9158683
116.203073,39.8293475
116.5948514,39.9083105
116.3300227,39.9509524
116.2902557,39.9573457
116.2873984,39.9568368
116.2886279,39.9558432
116.2821213,39.9457753
116.2822137,39.9454297
116.2755942,39.945108
116.2694387,39.9456606
116.269429,39.9453114
116.2595483,39.9456987
116.2627227,39.9457505
116.2511925,39.9457013
116.2489624,39.98099
116.2416732,39.9792114
116.2757374,39.9774918
116.2749636,39.9771347
116.2312035,39.8509565
116.2006137,40.0400504
116.3213845,39.979661
116.321115,39.9847369
116.3169948,39.955479
116.3174375,39.9555443
116.3280933,39.9664184
116.3281978,39.9660015
116.3148041,39.9657794
116.3287214,39.9605466
116.3276678,39.9751921
116.3274033,39.9797827
116.3271843,39.9844738
116.3268512,39.9913648
116.3268434,39.9914584
116.3271771,39.9849791
116.3148464,39.9920284
116.086434,39.7187789
116.3041972,39.8980002
116.2774229,39.8959104
116.3048118,39.881478
116.3044805,39.884662
116.3045714,39.882162
116.3038575,39.8830567
116.3042396,39.8854732
116.3103652,39.8861283
116.3042291,39.9355399
116.2891984,39.9955713
116.2955841,39.9732691
116.3008442,39.9691004
116.3023385,39.9611844
116.3023925,39.9609049
116.3010704,39.9689063
116.2972475,39.9713519
116.2935851,39.9885858
116.2926848,39.9901186
116.5350126,40.0534174
116.4763123,40.0592138
116.4760072,40.0610691
116.4563258,40.0192496
116.4542297,40.0389238
116.4541635,40.0425674
116.4752913,40.0882474
116.4748894,40.0952613
116.4765464,40.0929239
116.3584725,40.0983755
116.5783646,40.0599119
116.5855354,40.0695369
116.58155,40.0593624
116.5863921,40.0537405
116.612247,40.116442
116.6124584,40.116577
116.581734,40.0482541
116.5826662,40.0622328
116.5549633,40.0994795
116.6502422,39.9849133
116.1590579,40.0527195
116.1274244,40.1241737
116.1784973,40.1640109
116.1551861,40.06712
116.148086,40.0963141
116.1483665,40.096326
116.1483421,40.0964947
116.1480597,40.0964882
116.2723081,40.1676959
116.6235817,40.1163573
116.6556278,40.0811843
116.7028813,39.9858178
116.7425625,39.9872477
116.7109684,39.922643
116.6706045,39.8321883
116.674574,39.8350335
116.6800316,39.8381985
116.6848998,39.8364043
116.6815418,39.8435747
116.6774221,39.840501
116.6169935,39.8280068
116.5519104,39.7454842
116.5611728,39.753337
116.5599979,39.7499756
116.5169272,39.7565145
116.5166559,39.7565957
116.4572451,39.7247823
116.4571365,39.7251142
116.088386,39.7262733
116.0905305,39.7306618
116.0907703,39.7322655
116.2258377,39.848276
116.2261399,39.8479679
116.25707,39.8666204
116.4114678,39.8013685
116.4112762,39.8012621
116.4151871,39.8242349
116.4092345,39.8312408
116.4092602,39.8305684
116.4482123,39.8227467
116.4611981,39.8237476
116.4750685,39.8240243
116.3392726,39.8054214
116.3264381,39.7263111
116.3378333,39.7546818
116.3387035,39.8212048
116.3396673,39.8249238
116.3455732,39.8298133
116.3358793,39.829532
116.3396529,39.8347525
116.5056894,39.7597021
116.4933486,39.7627238
116.5056228,39.7595735
116.5166114,39.7564894
116.5168796,39.7564186
116.5291443,39.7529281
116.5292312,39.7530777
116.5058012,39.7595253
116.5058685,39.7596627
116.1360622,39.7523622
116.1359572,39.7418519
116.1358096,39.7417579
116.429882,40.0362016
116.4357124,40.0337164
116.4354135,40.0336954
116.4537231,40.0288841
116.2812734,40.0132065
116.2840289,40.0139417
116.2782106,40.0134704
116.2525006,40.043071
116.2380636,40.0724251
116.2381783,40.0722169
116.2493603,40.0514552
116.2523178,40.0433089
116.2517963,40.0412205
116.3771709,39.8017876
116.3952165,39.8246909
116.3955708,39.82469
116.3961358,39.8059742
116.3965117,39.8059822
116.3265768,39.7304518
116.3264094,39.730452
116.3245413,39.7756181
116.3216688,39.7964515
116.3243667,39.7756343
116.326222,39.7414348
116.3331976,39.741306
116.326415,39.7414302
116.3364242,39.7616922
116.338532,39.7412029
116.3390884,39.7412319
116.3370959,39.7616908
116.3263079,39.7362516
116.3264996,39.7362538
116.3426375,39.7888258
116.3637555,39.8296378
116.3639453,39.8301495
116.3593129,39.8126186
116.3634171,39.8296221
116.5310698,39.7920988
116.5341098,39.7893643
116.534262,39.7892049
116.5485394,39.7755809
116.5487238,39.7756849
116.5312732,39.7922018
116.6258271,39.8520468
116.6179433,39.8563162
116.6401414,39.8780443
116.6805956,39.8885889
116.6634593,39.8990486
116.6791631,39.8911405
116.6820392,39.8863415
116.6830846,39.8911416
116.624917,39.8625096
116.6246988,39.8623461
116.6994306,39.8888216
116.6048993,39.8759851
116.5667598,39.8738334
116.5709303,39.9094218
116.5237363,39.9085931
116.5199414,39.9160976
116.5140646,39.891992
116.514085,39.8916703
116.5211129,39.8044517
116.5212597,39.8045678
116.1076983,40.0444993
116.1987409,39.8099732
116.2127843,39.7630774
116.1599724,39.7760942
116.1359438,39.7416618
116.1358093,39.7415771
116.1296458,39.734735
116.1298506,39.7346238
116.1358466,39.7345469
116.1359403,39.7345461
116.1359469,39.7346316
116.1358542,39.7346324
116.1298506,39.7346891
116.1535169,39.7564161
116.1536966,39.7564192
116.2016069,39.9690124
116.2100457,39.9512361
116.3182391,40.0596102
116.3256485,40.055904
116.3361936,40.066854
116.3332241,40.0668865
116.3296721,39.7777483
116.3130607,39.7712733
116.3149812,39.7712804
116.3108949,39.779553
116.3245041,39.7758599
116.3243268,39.7758664
116.2590867,40.1365929
116.2775665,40.1095249
116.2959605,40.0887351
116.3111255,40.0691825
116.3243858,40.0427442
116.3245105,40.0427827
116.3636376,40.0000672
116.3641858,40.0000873
116.3632849,39.9861637
116.142817,39.6984243
116.6510853,40.1248675
116.6510095,40.1323311
116.6633053,40.1110132
116.6536404,40.1077562
116.6538349,40.1074571
116.6632835,40.10747
116.6632819,40.1077282
116.656888,40.0610532
116.655285,40.0951569
116.096053,40.1047684
116.2872053,40.0227653
116.2652426,40.0193787
116.3082933,40.0194191
116.2630394,40.007518
116.2629384,40.0076702
116.2509871,40.0047303
116.2151696,39.9871455
116.2158574,39.9537862
116.2157923,39.9537181
116.2048974,39.9102382
116.2047302,39.9062041
116.209648,39.8952044
116.2046126,39.8955021
116.2470076,39.8959495
116.2468295,39.8959398
116.2300399,39.8959397
116.2298801,39.8959389
116.2235925,39.8955191
116.2300154,39.8955109
116.2301156,39.8955138
116.2468582,39.8955267
116.2470201,39.8955288
116.5843965,39.9240942
116.5576442,39.9228194
116.5843741,39.9243396
116.4204514,39.7818427
116.4459041,39.789867
116.4206133,39.7819827
116.368271,39.7664293
116.1927935,39.9095187
116.1882261,39.9061969
116.1926898,39.9124685
116.1208194,39.9376858
116.1637738,39.8740038
116.350102,39.9434971
116.3497582,39.9364533
116.3456199,39.9410563
116.3394079,39.9359469
116.343995,39.938637
116.2312545,39.9533804
116.2386405,39.9465485
116.467666,39.9892005
116.4677599,39.9892847
116.4767855,39.983082
116.475212,39.9841335
116.4534364,40.0262759
116.4535565,40.0265653
116.4765505,40.051539
116.5620661,40.0311766
116.3141691,40.0828388
116.3513723,40.0856182
116.3529568,40.071912
116.3536151,40.0708856
116.4304522,40.0671317
116.4359207,40.0671282
116.3916566,39.9755736
116.3905096,40.0036025
116.3735349,39.982215
116.3778674,39.9865294
116.3730037,39.9839116
116.4295233,39.9875856
116.3291881,39.9063782
116.4442483,39.8921416
116.6139639,39.8541894
116.2888828,39.9065015
116.4967323,39.9952054
116.6062776,40.0341083
116.6196387,40.0328257
116.2845906,39.8130683
116.3299748,39.8217778
116.3286339,39.8007347
116.3342952,39.8216947
116.2841655,39.818588
116.2839959,39.8214481
116.2058455,39.9155417
116.2008539,39.9231522
116.4779138,39.7789927
116.4776949,39.7790625
116.4960831,39.7696761
116.5082939,39.7656565
116.508153,39.765691
116.4777614,39.7789196
116.496015,39.7695178
116.4976108,39.7735907
116.4977011,39.7734109
116.4632258,39.8399547
116.4630668,39.8399151
116.4660589,39.8371819
116.547763,39.9226823
116.5767076,39.9130044
116.7602252,39.8167607
116.7673547,39.814169
116.385636,39.9067981
116.4003384,39.9170117
116.4019598,39.9208658
116.4014318,39.9221733
116.4052531,39.9395042
116.4005353,39.906463
116.4261838,39.9037464
116.4007342,39.9010315
116.4006501,39.8994318
116.4120583,39.9049174
116.3609134,39.9271862
116.3631897,39.9452468
116.3584037,39.9188781
116.3632661,39.9428174
116.344559,39.8883821
116.3683788,39.8880581
116.3681109,39.8980963
116.3683914,39.8938414
116.3855748,39.8988612
116.3575131,39.8798453
116.381253,39.8776275
116.3891471,39.8890146
116.4328351,39.8925225
116.4122045,39.8958137
116.3996636,39.8866922
116.4016019,39.9973845
116.4015264,39.9934689
116.4017013,40.0011586
116.3945968,39.9967292
116.3947859,39.9932058
116.3951139,39.9885771
116.4013178,39.9739998
116.4012478,39.9756518
116.4012814,39.9816984
116.394433,40.0008573
116.3823783,40.0005352
116.3942278,40.0008476
116.483537,39.9389913
116.3903391,40.0007391
116.3819042,39.9615804
116.3495246,39.9506055
116.3411869,39.9530556
116.4260718,39.952902
116.4498008,39.8656249
116.3586209,39.8572986
116.3806082,39.8594122
116.3768811,39.8668579
116.3727859,39.8665274
116.3150829,39.8668444
116.3439019,39.895471
116.3331273,39.9126804
116.3431174,39.9125824
116.315057,39.873843
116.3229175,39.9013024
116.3152317,39.8990572
116.3150789,39.8991568
116.3152286,39.9221813
116.3281449,39.9254884
116.3296701,39.8669581
116.3229688,39.899132
116.3423119,39.9356524
116.3426427,39.8930064
116.3332298,39.9169742
116.331811,39.9018539
116.4839766,39.8993738
116.1837869,40.0394446
116.1797318,40.0412054
116.1798609,40.0411426
116.2865519,39.9804569
116.4286861,39.9323482
116.0915979,39.9328451
116.7117786,39.9861543
116.3267292,39.9939689
116.3038838,39.9312702
116.2955883,39.9312301
116.2550803,40.1405675
116.2561078,40.1408921
116.3081427,39.9395157
116.3195789,39.9376714
116.3196227,39.9372475
116.31224,39.9380121
116.319508,39.9372569
116.3194725,39.937681
116.5821992,40.0696345
116.5827099,40.0692721
116.5831285,40.0759832
116.5799344,40.0791841
116.5803508,40.0764462
116.5912931,40.116935
116.5820656,40.1170314
116.5821188,40.1168963
116.5914968,40.1168226
116.5826333,40.1105793
116.2877744,39.9466207
116.2925916,39.9452365
116.4473656,39.9568859
116.1297725,39.8564178
116.1091394,39.8313821
116.13096,39.8564049
116.0956837,39.7612574
116.1328096,39.8608627
116.1308787,39.8563982
116.0956959,39.7647096
116.1138572,39.8412965
116.1465787,39.8880153
116.1471969,39.893509
116.3467035,39.8971022
116.3573107,39.8881049
116.305535,39.9075657
116.4117873,39.90922
116.5803541,40.1025316
116.5824407,40.0885719
116.3682497,39.8686785
116.3677647,39.8632941
116.3235582,39.7812558
116.3378497,39.7889062
116.1134788,39.9320665
116.1174336,39.9281312
116.0868735,39.9922533
116.4025829,40.0212179
116.4025647,40.0207665
116.3262314,39.8958692
116.3363077,39.8960874
116.4441984,39.9399374
116.4442766,39.9324216
116.4441332,39.9322814
116.4441357,39.9324212
116.4492104,39.9324291
116.4558388,39.9324512
116.4552847,39.9324496
116.0883998,39.7261515
116.0935152,39.9424316
116.4270528,39.987878
116.22528,39.8715729
116.2249788,39.8714314
116.2264729,39.8890338
116.2412762,39.8709273
116.2269882,39.8618402
116.2413508,39.8665597
116.2272465,39.8617696
116.2249447,39.8738564
116.24156,39.8665608
116.3303989,39.8960654
116.3765811,39.9474291
116.3969874,39.9475711
116.3574696,39.944578
116.3625546,39.9463311
116.3772714,39.9472967
116.3978514,39.9474519
116.3571359,39.9445957
116.4074035,39.9476211
116.4151347,39.9479927
116.4065022,39.947717
116.4099718,39.9480705
116.4160575,39.9479299
116.4288115,39.9227541
116.4286126,39.918287
116.4283751,39.9272091
116.4282745,39.9296758
116.4276395,39.9368445
116.4280456,39.9276032
116.4285315,39.9162589
116.4274837,39.9363673
116.4281293,39.9290152
116.4283927,39.9157725
116.6680422,40.0333927
116.6580942,40.0348455
116.735882,40.0300117
116.6762754,40.0381196
116.436179,39.8973995
116.4299434,39.9002004
116.4380512,39.8911029
116.415699,39.8641552
116.4328422,39.8921248
116.4152589,39.8640854
116.3938198,39.8640131
116.3876191,39.870021
116.3638285,39.8684986
116.3437734,39.8880692
116.3442628,39.876182
116.3427292,39.8715217
116.3427006,39.8902123
116.3505531,39.9027907
116.5882411,40.0534297
116.5882918,40.0535701
116.6071914,40.0424633
116.5887006,40.0507105
116.5993429,40.0454574
116.5994118,40.0455809
116.5990845,40.0451882
116.605311,40.050993
116.6061487,40.045427
116.6055797,40.0490683
116.6061646,40.0453174
116.4051507,40.0361829
116.4041503,40.0314442
116.4150847,40.0781089
116.4077483,40.0566809
116.4024365,40.0212186
116.4015889,40.0042238
116.4076491,40.0841846
116.4068948,40.0665771
116.4076543,40.0781061
116.4049209,40.0362014
116.4016774,40.0080105
116.4074543,40.0567172
116.4079578,40.0780403
116.4064249,40.1030069
116.4356605,40.0538087
116.4059257,40.1118218
116.4168653,40.0549416
116.3067513,39.7422703
116.3035805,39.7620839
116.3070517,39.7422698
116.3033265,39.7621171
116.6376358,40.0341366
116.2586363,39.9116815
116.2469974,39.9206415
116.2539038,39.9116492
116.2539563,39.9164591
116.2539493,39.9279644
116.2470143,39.911662
116.4413351,39.8311643
116.4005568,39.8309672
116.4114641,39.8308133
116.4462925,39.8312727
116.3808954,39.8301557
116.3525885,39.829645
116.3773827,39.83037
116.3730081,39.8298996
116.3017664,39.8292075
116.2766631,39.8452966
116.3338623,39.8295865
116.303045,39.8290326
116.2773735,39.8546272
116.3200676,39.8291966
116.3161635,39.8293749
116.28806,39.8646504
116.2730685,39.8453564
116.2879834,39.8294138
116.3021895,39.8293952
116.3126536,39.8292056
116.3945175,39.8355967
116.3952008,39.8353386
116.3942167,39.8530903
116.3890766,39.8892438
116.3785521,39.8878989
116.4217353,39.8919483
116.3679304,39.8686582
116.3614905,39.8469608
116.371224,39.8035966
116.3891353,39.8015291
116.3393067,39.8210291
116.3590097,39.8128762
116.3603164,39.8213734
116.4047184,39.8038398
116.3605548,39.8213936
116.396008,39.8159982
116.3956443,39.8159805
116.4125802,39.7977328
116.3345432,39.9846242
116.3378326,39.9311486
116.349366,39.9365924
116.3236868,39.937376
116.3395718,39.9359131
116.3373312,39.9451696
116.3349738,39.9465118
116.3305616,39.9367566
116.3430257,39.9386356
116.3377253,39.9311487
116.3379912,39.931148
116.5703466,40.0349539
116.6063613,40.0342688
116.3942948,39.8754789
116.3943031,39.8753019
116.2841332,39.8056276
116.2845468,39.775392
116.2843316,39.8152597
116.2844313,39.8152608
116.283983,39.8238154
116.2143876,39.7866072
116.4643348,39.9915008
116.3500414,39.9287671
116.3494975,39.9340289
116.35,39.92114
116.3502445,39.920118
116.349904,39.9309325
116.3122971,40.0113687
116.2772495,39.9731325
116.2938818,39.9829014
116.2946274,39.9760133
116.2937135,39.9840989
116.294894,39.9830336
116.3106014,39.9794722
116.2944402,39.9795554
116.2860753,39.9808095
116.2934914,39.9881611
116.2797098,39.9746728
116.2968093,39.9709963
116.2943714,39.9787751
116.2949595,39.9732538
116.2947623,39.9841555
116.2931344,39.9884793
116.288752,39.9820043
116.2779043,39.974747
116.2085497,39.9026517
116.2371454,39.9026751
116.2047655,39.8992402
116.2150457,39.9062034
116.2369367,39.9026741
116.2586357,39.9061589
116.2470252,39.9061312
116.2468098,39.9062445
116.2468134,39.9061306
116.2470226,39.9062478
116.302898,39.9047857
116.288878,39.9059561
116.2677656,39.9061363
116.3292991,39.9059049
116.3292991,39.9057822
116.3786233,39.9210607
116.3682877,39.8983057
116.3156759,40.0969711
116.43483,39.9073186
116.4347721,39.9069647
116.4295354,39.9060507
116.4552483,39.9067227
116.4559464,39.906734
116.4555098,39.9057195
116.5300978,39.9083957
116.5949024,39.9077153
116.570929,39.9088254
116.6500996,39.8897913
116.6501938,39.8899203
116.4397958,39.9490291
116.3505521,40.0214057
116.3425354,40.0278833
116.451604,39.9190623
116.4515675,39.9189218
116.0923744,39.950208
116.1012326,39.9436219
116.5394461,39.7454935
116.2126624,39.7630671
116.2934035,39.7794701
116.2814989,39.7739961
116.4369595,39.7698852
116.2839955,39.8236504
116.2584635,39.862804
116.2617851,39.8462512
116.2413898,39.8644867
116.2415979,39.8644863
116.2888809,39.9088996
116.2773227,39.9064742
116.3218492,39.7965658
116.1562404,39.8626639
116.2610612,40.0152432
116.3515546,39.9921077
116.3688592,40.0083305
116.3687712,40.0085094
116.3687497,40.0086372
116.3782111,40.0212078
116.3680166,40.021191
116.2101191,39.9061923
116.282224,39.9228356
116.2586237,39.9228176
116.2539224,39.9228278
116.2822399,39.9229853
116.278808,39.9230428
116.2586261,39.9231858
116.2539256,39.9231674
116.2152746,39.9233741
116.2218439,39.9237263
116.2469896,39.9243655
116.2469747,39.9247259
116.2468147,39.9247835
116.2694304,39.9185895
116.3504041,39.9047377
116.3503734,39.9070614
116.1805441,39.9096342
116.406618,40.0665752
116.3477269,39.9779404
116.3472639,39.9919461
116.3502271,39.9483618
116.3491116,39.9505437
116.3491435,39.9548478
116.349074,39.9565666
116.3483818,39.9567802
116.3473446,39.9598375
116.3471239,39.9686516
116.3481335,39.9751183
116.3475234,39.9832129
116.3473059,39.9837472
116.4386612,39.9498194
116.4385321,39.9499218
116.4384644,39.9499856
116.4384187,39.9500699
116.4431841,39.9534095
116.4429815,39.9535448
116.4768167,39.9609918
116.472582,39.9640265
116.4638395,39.9695531
116.4639909,39.9704082
116.4719446,39.9788921
116.4428654,39.9536172
116.4554826,39.9291582
116.4556627,39.9367151
116.455286,39.9423514
116.4555314,39.9427095
116.4556987,39.9435691
116.4558994,39.9439736
116.5881707,40.0535946
116.5856366,40.0695412
116.365831,39.947422
116.3656336,39.9495434
116.3656268,39.949614
116.3728382,39.9499246
116.3651897,39.9541116
116.3649539,39.9565185
116.3640046,39.9667336
116.3638293,39.975277
116.3371935,39.9916566
116.3421313,39.9918127
116.3467379,39.9919373
116.3469037,39.9919405
116.3472596,39.9920406
116.362839,39.9923823
116.3629847,39.9923863
116.4153968,39.8410748
116.4156561,39.8444751
116.4157587,39.8483023
116.4157667,39.8558035
116.4159329,39.8558342
116.4157393,39.8563456
116.4158975,39.8563765
116.4091206,39.830571
116.4091069,39.8312388
116.3891095,39.9473972
116.3892273,39.9473984
116.3894159,39.9474005
116.3895196,39.9474015
116.3891037,39.9477744
116.3894125,39.9477753
116.3895125,39.947776
116.389286,39.9500949
116.3889653,39.9500968
116.3894278,39.9500976
116.3884181,39.9617762
116.3887384,39.9617817
116.388888,39.9617843
116.3741902,39.9646489
116.3611327,39.9663493
116.3754587,39.9667261
116.3729186,39.9668054
116.3897095,39.9670702
116.3978355,39.9674671
116.3742194,39.9686594
116.3744388,39.9693309
116.3879467,39.9716185
116.3882467,39.9716343
116.3883716,39.9716382
116.3749294,39.9753233
116.3818057,39.9754823
116.3818967,39.9754829
116.3817419,39.9786398
116.3742542,39.9795686
116.3743096,39.9800392
116.3814934,39.9809924
116.3816234,39.9811025
